uplift_score,uplift_segment,p_treatment,p_control,Converted
0.07780719,Sure Thing,0.99513453,0.91732734,1
0.34867766,Persuadable,0.8403879,0.49171022,1
0.4628241,Persuadable,0.85348094,0.39065683,1
0.5628884,Persuadable,0.9101529,0.34726456,1
0.26576468,Sleeping Dog,0.35947832,0.09371363,0
0.1860601,Sleeping Dog,0.2094558,0.023395706,0
0.057785332,Sure Thing,0.9951055,0.9373202,1
0.6032147,Persuadable,0.89457464,0.29135996,1
0.29262936,Persuadable,0.80237705,0.5097477,1
0.14740197,Sleeping Dog,0.17510486,0.027702881,0
0.33387715,Persuadable,0.93302834,0.5991512,0
0.5941913,Persuadable,0.62900823,0.034816902,1
0.037984494,Lost Cause,0.07131462,0.033330124,0
0.39541614,Sleeping Dog,0.46731183,0.07189569,0
0.06251025,Sure Thing,0.99787486,0.9353646,1
0.32097083,Sleeping Dog,0.46457666,0.14360581,0
0.41539645,Persuadable,0.9887651,0.57336867,1
0.33740008,Sleeping Dog,0.4436607,0.10626062,0
0.36331296,Persuadable,0.52007926,0.1567663,0
0.5241231,Persuadable,0.63093483,0.10681176,1
0.5303563,Persuadable,0.80552834,0.27517208,0
0.38321853,Sleeping Dog,0.404335,0.021116452,0
0.42732605,Persuadable,0.8370869,0.40976086,1
-0.0005440265,Lost Cause,0.07181474,0.072358765,0
0.060732603,Sure Thing,0.8694931,0.8087605,1
0.29203093,Sleeping Dog,0.32680672,0.034775786,0
0.44904867,Persuadable,0.5625935,0.11354486,0
0.40246123,Persuadable,0.8247984,0.42233717,1
0.086179376,Sure Thing,0.83829695,0.7521176,1
-0.33773324,Lost Cause,0.36421004,0.7019433,0
0.46776226,Persuadable,0.9607267,0.49296442,1
0.16706267,Sleeping Dog,0.28753963,0.12047697,0
0.15158623,Persuadable,0.9076135,0.7560273,1
0.16554481,Persuadable,0.8989615,0.7334167,1
0.067483515,Lost Cause,0.1504397,0.08295618,0
-0.034794807,Lost Cause,0.26031587,0.29511067,0
0.5206856,Persuadable,0.62829566,0.107610025,1
0.2892911,Persuadable,0.7734253,0.48413417,0
0.5001155,Persuadable,0.90276587,0.40265036,1
0.40021658,Persuadable,0.53821594,0.13799936,0
0.24654496,Sleeping Dog,0.2913267,0.04478174,0
0.059253514,Sure Thing,0.9220645,0.86281097,1
0.7689767,Persuadable,0.80765784,0.038681176,1
0.07225537,Sure Thing,0.9945909,0.9223355,1
0.26578307,Sleeping Dog,0.30914345,0.043360397,0
0.26735443,Persuadable,0.7860369,0.5186825,0
0.1524545,Sleeping Dog,0.48573565,0.33328116,0
0.41367283,Sleeping Dog,0.4874317,0.07375888,0
0.32961583,Sleeping Dog,0.36922848,0.039612636,0
0.2690212,Sleeping Dog,0.30316752,0.034146316,1
0.330997,Persuadable,0.751367,0.42036998,0
0.37460703,Persuadable,0.93311316,0.55850613,1
0.68919325,Persuadable,0.7229536,0.03376035,1
0.5441247,Persuadable,0.86393285,0.31980816,0
-0.110826194,Lost Cause,0.25136712,0.36219332,0
0.27928045,Sleeping Dog,0.34533292,0.06605247,0
0.5629749,Persuadable,0.9816465,0.4186716,1
0.43579787,Sleeping Dog,0.46770537,0.031907484,0
0.030506492,Lost Cause,0.07432659,0.043820098,0
0.64876926,Persuadable,0.9120846,0.26331532,1
0.2224086,Sleeping Dog,0.2941911,0.0717825,0
0.2833581,Sleeping Dog,0.32413936,0.040781274,0
0.43579787,Sleeping Dog,0.46770537,0.031907484,0
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
0.33181646,Sleeping Dog,0.3960268,0.06421033,0
0.70151913,Persuadable,0.8580242,0.15650506,0
0.3481694,Persuadable,0.99103385,0.64286447,1
0.5138115,Persuadable,0.97679615,0.46298462,0
0.6489545,Persuadable,0.76578474,0.11683022,1
0.18562686,Persuadable,0.73785836,0.5522315,1
0.27729475,Sleeping Dog,0.3191776,0.04188283,0
0.44172078,Persuadable,0.8451125,0.40339172,1
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
0.2922515,Sleeping Dog,0.31663847,0.02438696,0
0.36527187,Persuadable,0.7589975,0.39372563,1
0.68919325,Persuadable,0.7229536,0.03376035,1
0.15790384,Sleeping Dog,0.25530082,0.097396985,0
0.178987,Sleeping Dog,0.21690123,0.03791424,0
0.017909408,Sure Thing,0.98554164,0.96763223,1
0.27258003,Persuadable,0.8319997,0.5594197,0
0.62174547,Persuadable,0.88992035,0.2681749,1
0.3536119,Persuadable,0.9887651,0.63515323,1
-0.007377592,Lost Cause,0.015469004,0.022846596,0
0.4486892,Persuadable,0.7574875,0.30879828,0
0.39966893,Sleeping Dog,0.42624635,0.0265774,0
0.4812828,Persuadable,0.9578159,0.4765331,1
0.25722522,Persuadable,0.9911937,0.7339685,1
0.50686204,Persuadable,0.5472143,0.04035226,0
0.42243868,Sleeping Dog,0.4472348,0.024796126,0
0.68919325,Persuadable,0.7229536,0.03376035,0
0.48029166,Persuadable,0.67704874,0.1967571,0
0.33472294,Persuadable,0.8420643,0.5073414,1
0.39989385,Sleeping Dog,0.46186152,0.061967682,0
0.12390292,Persuadable,0.658327,0.53442407,0
0.262856,Sleeping Dog,0.30886626,0.046010256,1
0.76627433,Persuadable,0.975968,0.20969369,1
0.38550895,Persuadable,0.95428795,0.568779,1
0.331639,Persuadable,0.87974536,0.5481064,0
0.21287689,Sleeping Dog,0.24172351,0.028846625,0
0.23072833,Sleeping Dog,0.26073965,0.03001132,0
0.06688681,Lost Cause,0.08755883,0.020672012,0
0.43479615,Persuadable,0.82737774,0.39258158,1
0.10407007,Persuadable,0.9856899,0.8816198,1
0.68919325,Persuadable,0.7229536,0.03376035,1
0.28928587,Sleeping Dog,0.35943648,0.070150614,0
0.5563576,Persuadable,0.7229536,0.16659603,0
0.29509982,Sleeping Dog,0.34157458,0.046474744,0
0.11017354,Sleeping Dog,0.15291005,0.04273651,0
0.08608651,Sure Thing,0.9374659,0.8513794,1
0.39956382,Persuadable,0.857278,0.45771417,1
-0.11066854,Sure Thing,0.86747795,0.9781465,1
0.68919325,Persuadable,0.7229536,0.03376035,1
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
0.024093144,Lost Cause,0.06105071,0.036957566,0
0.68919325,Persuadable,0.7229536,0.03376035,0
0.43836874,Sleeping Dog,0.46710172,0.02873299,0
-0.018784225,Sure Thing,0.73125654,0.75004077,1
0.37502736,Persuadable,0.91906816,0.5440408,1
0.037194565,Lost Cause,0.053683855,0.016489288,0
0.68919325,Persuadable,0.7229536,0.03376035,1
0.25918216,Persuadable,0.82219017,0.563008,1
-0.020113051,Sure Thing,0.88160014,0.9017132,1
0.07015283,Lost Cause,0.08752432,0.017371489,0
0.5563576,Persuadable,0.7229536,0.16659603,0
0.24720259,Sleeping Dog,0.31755126,0.070348665,0
0.056664973,Lost Cause,0.12903903,0.07237406,0
0.24389198,Sleeping Dog,0.32818553,0.08429355,0
0.27303088,Persuadable,0.77904785,0.50601697,1
0.23913673,Sleeping Dog,0.2741375,0.03500078,0
0.2880633,Sleeping Dog,0.32455665,0.036493357,0
0.18161678,Persuadable,0.7751734,0.59355664,1
0.5563576,Persuadable,0.7229536,0.16659603,0
0.041031137,Lost Cause,0.07706749,0.03603635,0
0.36822504,Persuadable,0.8077717,0.43954664,0
0.45393682,Persuadable,0.7408562,0.28691936,0
0.68919325,Persuadable,0.7229536,0.03376035,1
0.2722795,Persuadable,0.821893,0.5496135,1
0.32128835,Persuadable,0.52317727,0.20188893,1
0.43395424,Persuadable,0.5295043,0.095550045,0
0.251805,Persuadable,0.8280291,0.5762241,1
0.7518282,Persuadable,0.82325846,0.071430236,0
0.68919325,Persuadable,0.7229536,0.03376035,0
0.43306726,Sleeping Dog,0.46770537,0.034638103,0
0.33983177,Persuadable,0.6141995,0.27436775,1
0.3071631,Sleeping Dog,0.33311266,0.02594957,0
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
-0.03287953,Sure Thing,0.9387155,0.97159505,1
0.07077396,Lost Cause,0.11159974,0.040825788,0
0.13455862,Persuadable,0.89740837,0.76284975,1
0.3629119,Persuadable,0.7607985,0.3978866,0
0.1113995,Sleeping Dog,0.12713115,0.015731646,0
0.36783108,Persuadable,0.84038794,0.47255686,1
0.9191526,Persuadable,0.95088017,0.031727523,1
0.5563576,Persuadable,0.7229536,0.16659603,0
0.43579787,Sleeping Dog,0.46770537,0.031907484,0
0.60347736,Persuadable,0.983481,0.38000366,1
0.5563576,Persuadable,0.7229536,0.16659603,0
0.43579787,Sleeping Dog,0.46770537,0.031907484,0
0.5563576,Persuadable,0.7229536,0.16659603,0
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
0.5563576,Persuadable,0.7229536,0.16659603,0
0.5563576,Persuadable,0.7229536,0.16659603,0
0.074240796,Lost Cause,0.09484809,0.020607293,0
0.21173535,Sleeping Dog,0.2732543,0.061518952,0
0.26278183,Sleeping Dog,0.28561395,0.02283213,0
0.37117943,Sleeping Dog,0.48842058,0.11724115,0
0.7518282,Persuadable,0.82325846,0.071430236,0
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
0.223288,Sleeping Dog,0.28418574,0.060897738,0
0.28935358,Sleeping Dog,0.35164064,0.06228706,0
0.28403562,Sleeping Dog,0.3532248,0.069189206,0
0.061579004,Lost Cause,0.09740101,0.035822004,0
0.09010123,Lost Cause,0.14245273,0.052351505,0
0.22957756,Sleeping Dog,0.26488957,0.035312008,0
0.04042195,Lost Cause,0.074974954,0.034553003,0
0.16706267,Sleeping Dog,0.28753963,0.12047697,1
0.22253418,Sleeping Dog,0.2513808,0.028846625,0
0.15386914,Sleeping Dog,0.19404092,0.040171783,0
0.31980237,Sleeping Dog,0.4205153,0.10071292,0
0.35548794,Persuadable,0.8015356,0.44604766,1
0.1809444,Sleeping Dog,0.26668075,0.08573635,0
0.16821305,Sleeping Dog,0.38447323,0.21626018,0
0.16706267,Sleeping Dog,0.28753963,0.12047697,0
0.39134017,Sleeping Dog,0.43560123,0.04426108,0
-0.020624101,Lost Cause,0.07966186,0.10028596,0
0.41806877,Persuadable,0.77635694,0.35828817,0
0.11705971,Persuadable,0.780472,0.6634123,1
0.25393015,Sleeping Dog,0.2922275,0.03829735,0
0.68581593,Persuadable,0.7474834,0.061667416,0
0.0077188164,Lost Cause,0.038159963,0.030441146,0
-0.10062584,Lost Cause,0.47261003,0.57323587,1
0.3869491,Sleeping Dog,0.48277214,0.09582305,0
0.0077188164,Lost Cause,0.038159963,0.030441146,0
0.13209885,Persuadable,0.7171403,0.58504146,0
0.54416305,Persuadable,0.8734424,0.32927936,1
0.10119721,Sleeping Dog,0.122216724,0.02101951,0
0.24872804,Persuadable,0.98966354,0.7409355,1
0.68919325,Persuadable,0.7229536,0.03376035,0
0.46089917,Sleeping Dog,0.4986959,0.037796732,0
0.044219546,Lost Cause,0.07816493,0.03394538,0
0.039481997,Sure Thing,0.9085901,0.8691081,1
0.45349285,Sleeping Dog,0.47858822,0.025095383,1
0.018785931,Lost Cause,0.09251699,0.07373106,0
0.24313204,Sleeping Dog,0.31121585,0.06808381,0
0.6092982,Persuadable,0.75986326,0.150565,1
0.38487703,Persuadable,0.8010645,0.41618747,1
0.112087026,Sleeping Dog,0.17815779,0.066070765,0
0.16706267,Sleeping Dog,0.28753963,0.12047697,1
0.15606853,Sleeping Dog,0.22467154,0.06860302,0
0.41933596,Sleeping Dog,0.441697,0.022361029,0
-0.0061087087,Lost Cause,0.06868325,0.07479196,0
0.03441715,Lost Cause,0.0791914,0.044774253,0
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
0.30233508,Sleeping Dog,0.34725866,0.04492357,1
0.073880136,Lost Cause,0.09400456,0.02012442,0
-0.0050157113,Lost Cause,0.011267523,0.016283235,0
0.3694533,Sleeping Dog,0.43760023,0.06814693,0
0.18191892,Persuadable,0.7155314,0.5336125,1
0.41803193,Persuadable,0.82660425,0.40857232,1
0.26362067,Persuadable,0.70854086,0.44492018,0
-0.010236537,Lost Cause,0.011892812,0.02212935,0
0.23325646,Persuadable,0.8713333,0.63807684,0
0.3401122,Sleeping Dog,0.49165824,0.15154603,0
-0.0037019826,Lost Cause,0.005960196,0.009662178,0
0.0077188164,Lost Cause,0.038159963,0.030441146,0
0.43579787,Sleeping Dog,0.46770537,0.031907484,0
0.19839841,Persuadable,0.9223871,0.7239887,1
0.20258173,Sleeping Dog,0.2237464,0.02116467,0
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
0.38241822,Sleeping Dog,0.44635022,0.06393201,1
0.16324994,Sleeping Dog,0.22657111,0.06332117,0
0.14650361,Sleeping Dog,0.216382,0.069878384,0
0.31798667,Persuadable,0.7990814,0.48109472,1
-0.022796562,Lost Cause,0.013566418,0.03636298,0
0.57567805,Persuadable,0.91233677,0.33665872,1
0.52508664,Persuadable,0.6077183,0.08263168,0
0.5551672,Persuadable,0.92773914,0.37257195,0
0.7359966,Persuadable,0.78928,0.05328337,0
0.08250719,Lost Cause,0.4861711,0.4036639,1
0.68919325,Persuadable,0.7229536,0.03376035,1
0.29223305,Persuadable,0.7361232,0.44389015,0
0.085505225,Lost Cause,0.10358462,0.018079394,0
-0.07267314,Sure Thing,0.87703204,0.9497052,1
0.33746415,Persuadable,0.8922668,0.55480266,0
0.8548683,Persuadable,0.9620249,0.107156634,0
0.17181313,Persuadable,0.78568655,0.6138734,1
0.51636064,Persuadable,0.75235534,0.23599467,0
0.19935821,Sleeping Dog,0.22823869,0.028880475,0
0.68919325,Persuadable,0.7229536,0.03376035,1
0.24194598,Sleeping Dog,0.28405613,0.04211015,1
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
0.17165945,Sleeping Dog,0.19898027,0.027320817,0
-0.11115587,Lost Cause,0.29338813,0.404544,0
0.40564007,Persuadable,0.65681905,0.25117898,1
0.32033172,Persuadable,0.75449187,0.43416014,1
0.5303478,Persuadable,0.55732393,0.026976088,1
-0.012417674,Sure Thing,0.9312157,0.9436334,1
0.3765111,Persuadable,0.5159101,0.13939898,1
0.31872335,Persuadable,0.7995108,0.48078743,0
0.004289191,Lost Cause,0.060440905,0.056151714,0
0.05850214,Lost Cause,0.06929795,0.010795806,0
0.2867033,Sleeping Dog,0.35186505,0.06516176,0
0.4936488,Persuadable,0.9662092,0.47256038,0
0.21823518,Sleeping Dog,0.29648528,0.078250095,0
0.13265574,Persuadable,0.84258044,0.7099247,1
-0.0091561675,Sure Thing,0.898434,0.90759015,1
0.126688,Persuadable,0.75305337,0.62636536,1
0.13648415,Persuadable,0.744368,0.6078839,0
0.26072353,Sleeping Dog,0.3097925,0.04906895,0
0.3259762,Persuadable,0.75011766,0.42414147,1
0.68919325,Persuadable,0.7229536,0.03376035,1
0.017247051,Sure Thing,0.5103712,0.49312416,1
0.5398761,Persuadable,0.70947295,0.16959685,1
-0.14476429,Lost Cause,0.19839387,0.34315816,0
0.02974182,Lost Cause,0.061966073,0.032224253,0
0.20958199,Sleeping Dog,0.2627973,0.05321531,0
0.33493528,Persuadable,0.5651332,0.23019794,1
0.3251478,Persuadable,0.84205985,0.51691204,0
0.3368037,Persuadable,0.7350214,0.3982177,1
0.68919325,Persuadable,0.7229536,0.03376035,1
0.08109647,Sure Thing,0.86375093,0.78265446,1
0.24101143,Sleeping Dog,0.338815,0.09780358,0
0.4927954,Persuadable,0.841761,0.3489656,1
0.025793515,Lost Cause,0.05776149,0.031967975,0
0.28235877,Sleeping Dog,0.32593903,0.043580253,1
0.024690095,Lost Cause,0.079887666,0.05519757,0
0.5563576,Persuadable,0.7229536,0.16659603,0
0.5953389,Persuadable,0.63647395,0.041135076,0
0.2358126,Persuadable,0.8298926,0.59408,1
0.5563576,Persuadable,0.7229536,0.16659603,0
0.68919325,Persuadable,0.7229536,0.03376035,1
0.010489363,Lost Cause,0.058139637,0.047650274,0
0.05821216,Sure Thing,0.8084198,0.75020766,1
0.34000936,Sleeping Dog,0.42199895,0.08198958,0
0.13458115,Sleeping Dog,0.18385519,0.049274042,0
0.09765333,Lost Cause,0.45223007,0.35457674,1
-0.26566395,Lost Cause,0.08135227,0.34701622,0
0.07129642,Lost Cause,0.09424478,0.022948358,0
0.5563576,Persuadable,0.7229536,0.16659603,0
0.4114127,Persuadable,0.8755536,0.46414092,1
0.2557352,Sleeping Dog,0.31700924,0.061274044,0
0.42597467,Sleeping Dog,0.46887892,0.04290425,0
0.52951795,Persuadable,0.5911433,0.061625354,0
0.32693362,Sleeping Dog,0.37007445,0.043140836,0
0.0117488,Lost Cause,0.040221427,0.028472627,0
0.10755368,Sleeping Dog,0.11985517,0.0123014925,0
0.06475946,Lost Cause,0.07801814,0.013258676,0
0.045305196,Lost Cause,0.08690572,0.04160052,0
-0.1432518,Lost Cause,0.049861986,0.19311379,0
0.32054305,Persuadable,0.7749164,0.45437336,0
0.15284026,Persuadable,0.75251526,0.599675,1
0.2904241,Sleeping Dog,0.3380655,0.04764141,1
0.63650084,Persuadable,0.92937106,0.2928702,1
0.1879992,Sleeping Dog,0.29155523,0.10355602,0
0.31727684,Persuadable,0.8775545,0.56027764,1
0.38220116,Sleeping Dog,0.4066487,0.02444754,0
0.5563576,Persuadable,0.7229536,0.16659603,0
0.17984551,Persuadable,0.9531977,0.7733522,1
0.16927272,Persuadable,0.7536215,0.5843488,1
0.41382942,Persuadable,0.87290263,0.45907322,0
0.4930658,Persuadable,0.6640852,0.1710194,0
0.13063201,Sleeping Dog,0.27162567,0.14099365,0
-0.02534455,Sure Thing,0.8681574,0.89350194,1
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
0.019170262,Lost Cause,0.06612741,0.04695715,0
0.23414147,Persuadable,0.8841672,0.6500257,1
0.21248199,Sleeping Dog,0.24067965,0.028197667,0
-0.016115576,Lost Cause,0.011058255,0.027173832,0
0.68919325,Persuadable,0.7229536,0.03376035,0
0.5073563,Persuadable,0.80171937,0.29436308,1
0.20482862,Persuadable,0.74615645,0.54132783,0
0.24311781,Persuadable,0.8294779,0.5863601,1
0.29115754,Sleeping Dog,0.38636956,0.09521201,0
0.008515542,Lost Cause,0.037831344,0.029315801,0
0.47377786,Persuadable,0.7993104,0.32553253,1
0.0020258427,Sure Thing,0.9155859,0.91356003,1
0.43579787,Sleeping Dog,0.46770537,0.031907484,0
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
-0.0050516073,Lost Cause,0.010921426,0.015973033,0
0.2640105,Sleeping Dog,0.359681,0.095670536,0
0.44710883,Persuadable,0.81001824,0.3629094,0
0.3310133,Persuadable,0.7802584,0.44924513,0
-0.02421175,Lost Cause,0.13319193,0.15740368,0
0.51052237,Persuadable,0.8740814,0.363559,1
-0.0114833955,Lost Cause,0.011309952,0.022793347,0
0.6042606,Persuadable,0.89752835,0.29326773,1
0.17924047,Sleeping Dog,0.26197135,0.0827309,0
0.4564149,Persuadable,0.7679948,0.3115799,0
0.0012879418,Lost Cause,0.010122339,0.008834397,0
-0.37281838,Lost Cause,0.27276596,0.64558434,1
0.59990656,Persuadable,0.90505534,0.30514878,1
0.03631562,Sure Thing,0.9450121,0.9086965,1
0.008622229,Sure Thing,0.98020715,0.9715849,1
0.18121405,Sleeping Dog,0.21757185,0.03635781,0
0.05191407,Lost Cause,0.093010895,0.041096825,0
0.23360218,Sleeping Dog,0.32109052,0.08748834,0
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
0.0013721352,Lost Cause,0.011396882,0.010024747,0
0.20373064,Sleeping Dog,0.22037199,0.016641356,0
0.045844734,Sure Thing,0.9300182,0.88417345,0
0.020864354,Lost Cause,0.02750622,0.0066418643,0
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
0.21185522,Sleeping Dog,0.29481533,0.082960114,0
0.44436318,Persuadable,0.8246697,0.38030654,1
0.20738998,Sleeping Dog,0.29794148,0.0905515,0
0.3479151,Persuadable,0.78888774,0.44097263,0
0.24310318,Persuadable,0.5445044,0.30140123,0
0.33540788,Persuadable,0.51020664,0.17479876,0
0.050226428,Lost Cause,0.07775107,0.027524643,0
0.12354035,Sleeping Dog,0.14923517,0.025694827,0
0.7518282,Persuadable,0.82325846,0.071430236,0
0.35682392,Sleeping Dog,0.40510398,0.04828006,1
0.2935918,Persuadable,0.6942154,0.40062362,1
0.18318921,Persuadable,0.79906666,0.61587745,1
0.27508155,Sleeping Dog,0.30841953,0.033337984,1
0.058591418,Lost Cause,0.069587976,0.010996558,0
-4.4678338e-05,Lost Cause,0.010316768,0.010361446,0
0.33003014,Sleeping Dog,0.43562275,0.10559262,0
0.2127983,Persuadable,0.75351864,0.54072034,1
0.26358467,Sleeping Dog,0.28753963,0.023954954,1
0.17149594,Sleeping Dog,0.24387734,0.0723814,0
0.68919325,Persuadable,0.7229536,0.03376035,1
-0.0104748355,Lost Cause,0.012600246,0.023075081,0
0.31452227,Sleeping Dog,0.35146976,0.036947485,1
0.32313672,Sleeping Dog,0.38357213,0.060435418,0
0.41577435,Persuadable,0.53784907,0.12207472,1
0.014673762,Lost Cause,0.07876765,0.06409389,0
0.03283174,Lost Cause,0.061625145,0.028793406,0
0.402002,Persuadable,0.6986681,0.29666612,0
0.1642772,Persuadable,0.9578549,0.79357773,1
0.07108289,Lost Cause,0.15972617,0.08864328,0
0.032870628,Lost Cause,0.06167708,0.02880645,0
0.07661303,Lost Cause,0.15462227,0.07800924,0
0.21019673,Persuadable,0.7892953,0.5790986,1
0.34930202,Sleeping Dog,0.4678101,0.11850807,0
0.42949757,Persuadable,0.51088244,0.08138486,0
-0.08503157,Sure Thing,0.8269672,0.91199875,0
0.016661305,Lost Cause,0.03202876,0.015367456,0
0.4389629,Persuadable,0.74749535,0.30853245,1
0.027617022,Lost Cause,0.08521766,0.05760064,0
0.08663784,Lost Cause,0.14091668,0.05427884,0
0.15706299,Sleeping Dog,0.22708635,0.07002336,0
0.58393586,Persuadable,0.61474335,0.030807482,1
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.68919325,Persuadable,0.7229536,0.03376035,1
0.36960065,Persuadable,0.89691323,0.5273126,1
0.22618206,Sleeping Dog,0.29447123,0.068289176,0
0.031212084,Lost Cause,0.076348335,0.04513625,0
0.51288736,Persuadable,0.87949765,0.3666103,1
0.36694255,Sleeping Dog,0.41863206,0.051689494,0
0.34062335,Persuadable,0.7926784,0.45205507,0
0.21394664,Sleeping Dog,0.2879632,0.07401656,0
0.5854348,Persuadable,0.91772115,0.33228633,1
0.14829409,Sleeping Dog,0.19388105,0.04558695,1
0.16706267,Sleeping Dog,0.28753963,0.12047697,0
0.45574218,Persuadable,0.9203354,0.46459323,0
0.229402,Persuadable,0.7637128,0.5343108,0
0.68919325,Persuadable,0.7229536,0.03376035,0
0.5563576,Persuadable,0.7229536,0.16659603,0
0.40120092,Sleeping Dog,0.42618102,0.024980087,0
0.68919325,Persuadable,0.7229536,0.03376035,1
0.54596055,Persuadable,0.8626023,0.31664175,1
0.51001257,Persuadable,0.8780341,0.36802155,1
0.34014928,Persuadable,0.8952133,0.555064,1
0.1034821,Sleeping Dog,0.45317686,0.34969476,0
0.06297757,Lost Cause,0.14978734,0.08680977,0
0.1969735,Persuadable,0.93723506,0.74026155,1
0.15950955,Sleeping Dog,0.19269297,0.03318341,0
0.020500885,Lost Cause,0.036310215,0.01580933,0
0.078875,Lost Cause,0.08949151,0.010616514,0
0.19170505,Persuadable,0.7875762,0.59587115,0
0.07554418,Sure Thing,0.803605,0.72806084,1
0.22684753,Persuadable,0.98565024,0.7588027,1
0.22316965,Sleeping Dog,0.29761648,0.07444682,0
0.28088757,Sleeping Dog,0.38166323,0.10077565,0
0.5374612,Persuadable,0.8692777,0.3318165,1
0.43399745,Persuadable,0.8034321,0.36943465,1
0.008386761,Lost Cause,0.046278022,0.03789126,0
0.42593706,Persuadable,0.87419254,0.44825548,1
-0.013816779,Lost Cause,0.013339625,0.027156403,0
0.0059385593,Lost Cause,0.010138898,0.004200339,0
0.23012942,Persuadable,0.8252649,0.59513545,1
0.44438702,Persuadable,0.7985379,0.3541509,1
0.13053626,Sleeping Dog,0.15449122,0.023954954,0
0.31258166,Sleeping Dog,0.33495054,0.022368884,0
0.50799274,Persuadable,0.6414069,0.13341416,1
0.3096162,Persuadable,0.77583885,0.46622264,0
0.0085244775,Lost Cause,0.029908981,0.021384504,0
0.40351483,Persuadable,0.7799668,0.37645194,1
